;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
36; Isuzu D-Max II  ; 2016 ; 2 135 000 ; Нов;" Ейск
"; 5 января;  ; 2.5 л; 163 л.с.; автомат; дизель; ДТ; полный;; Япония; 4; 5; 5295; 1860; 1780; 3095; ; 2025; автомат; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 180;; ДТ; переднее, продольное; 2499; турбонаддув; 163 / 120 при 3600; 400 при 1400 – 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 95.4 × 87.4
37; Isuzu Gemini II  ; 1988 ; 40 000 ; 112 560 ;" Астрахань
"; 17 апреля;  ; 1.5 л; 100 л.с.; автомат; бензин; АИ-95; передний;; Япония; 4; 5; 4195; 1680; 1370; 2450; 325;; автомат; 3; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1471; нет; 100 / 74 при 6000; 130 при 4400; рядное; 4; 3; распределенный впрыск (многоточечный); 9.5; 77 × 79
38; Isuzu Rodeo I  ; 1994 ; 350 000 ; 152 000 ;" Нижневартовск
"; 30 марта;  ; 3.2 л; 177 л.с.; механика; бензин; АИ-95; полный;; Япония; 5; 5; 4480; 1690; 1660; 2760; ; 1791; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5200; 260 при 3750; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.3; 93.4 × 77
39; Isuzu Trooper I  ; 1991 ; 270 000 ; 320 000 ;" Уфа
"; 28 марта; 3,9; 2.6 л; 120 л.с.; механика; бензин; АИ-95; полный;; Япония; 5; 5; 4470; 1651; 1821; 2649; ;; механика; 4; полный; независимая, торсионная;; дисковые; дисковые;;; АИ-95; переднее, продольное; 2559; нет; 120 / 88 при 4600; 204 при 2600; рядное; 4; 2; распределенный впрыск (многоточечный); 8.3; 92.6 × 95
40; Isuzu Rodeo II  ; 1999 ; 499 000 ; 257 000 ;" Нижневартовск
"; 27 декабря 2017; 4,1; 3.2 л; 208 л.с.; механика; бензин; АИ-95; полный; 9.4 с; Япония; 5; 5; 4509; 1788; 1806; 2702; 935/2297; 1915; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые;; 180; 9.4; АИ-95; переднее, продольное; 3165; нет; 208 / 153 при 5400; 290 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 77
41; Isuzu MU I  ; 1992 ; 180 000 ; 240 000 ;" Челябинск
"; 19 декабря 2017;  ; 2.8 л; 110 л.с.; автомат; дизель; ДТ; полный;; Япония; 3; 4; 4135; 1780; 1675; 2330; ;; автомат; 4; полный; независимая, пружинная;; дисковые вентилируемые; дисковые;;; ДТ;; 2771; турбонаддув; 110 / 81 при 3600; 226 при 2300; рядное; 4;; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17; 93 × 102
42; Isuzu Wizard II  ; 2001 ; 390 000 ; 202 000 ;" Муром
"; 6 декабря 2017;  ; 3.0 л; 145 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 5; 4250; 1815; 1135; 2460; ; 1770; автомат; 4; полный; независимая, торсионная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 2999; турбонаддув; 145 / 107 при 4100; 294 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 19; 95.4 × 104.9
43; Isuzu Bighorn II  ; 1996 ; 660 000 ; 205 000 ;" Электрогорск
"; 13 октября 2017; 4,1; 3.2 л; 190 л.с.; автомат; бензин; АИ-95; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ;; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 190 / 140 при 5400; 290 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 77
44; Isuzu Gemini V  ; 1997 ; 175 000 ; 210 000 ;" Москва
"; 22 августа 2017;  ; 1.5 л; 105 л.с.; автомат; бензин; АИ-95; передний;; Япония; 4; 5; 4480; 1695; 1390; 2620; ;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, поперечное; 1493; нет; 105 / 77 при 6400; 133 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9; 75 × 84
45; Isuzu VehiCross  ; 2001 ; 550 000 ; 200 000 ;" Уфа
"; 12 апреля;  ; 3.5 л; 215 л.с.; автомат; бензин; АИ-95; полный; 9 с; Япония; 3; 4; 4130; 1790; 1700; 2330; 393/1426; 1795; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 9; АИ-95; переднее, продольное; 3494; нет; 215 / 158 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
46; Isuzu Bighorn II  ; 1994 ; 350 000 ; 198 000 ;" Калуга
"; 24 марта; 4,1; 3.2 л; 177 л.с.; механика; бензин; АИ-95; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 1911; механика; 5; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5600; 265 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 93.4 × 77
47; Isuzu VehiCross  ; 1998 ; 730 000 ; 128 ;" Калуга
"; 21 марта;  ; 3.2 л; 215 л.с.; автомат; бензин; АИ-92; полный;; Япония; 3; 4; 4130; 1790; 1700; 2330; 393/1426; 1750; автомат; 4; полный; независимая, торсионная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92; переднее, поперечное; 3165; нет; 215 / 158 при 5600; 284 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.4; 93.4 × 77
48; Isuzu Rodeo I  ; 1994 ; 100 000 ; 198 000 ;" Муром
"; 15 марта;  ; 3.2 л; 177 л.с.; механика; бензин; АИ-95; задний;; Япония; 5; 5; 4480; 1690; 1660; 2760; ; 1712; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5200; 260 при 3750; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.3; 93.4 × 77
49; Isuzu Wizard II  ; 1998 ; 650 000 ; 122 222 ;" Муром
"; 12 марта;  ; 3.0 л; 145 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 5; 4250; 1815; 1135; 2460; ; 1770; автомат; 4; полный; независимая, торсионная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 2999; турбонаддув; 145 / 107 при 4100; 294 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 19; 95.4 × 104.9
50; Isuzu Axiom  ; 2002 ; 420 000 ; 141 000 ;" Валдай
"; 1 марта; 4,6; 3.5 л; 233 л.с.; автомат; бензин; АИ-95; полный; 8.1 с; Япония; 5; 5; 4638; 1796; 1707; 2702; 997/2418; 1935; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 8.1; АИ-95; переднее, продольное; 3494; нет; 233 / 171 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
51; Isuzu Bighorn II  ; 1998 ; 530 000 ; 220 000 ;" Богданович
"; 2 февраля; 4,1; 3.1 л; 125 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 2010; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 3059; турбонаддув; 125 / 92 при 3600; 274 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 20; 95.4 × 107
52; Isuzu Rodeo I  ; 1991 ; 1 190 000 ; 38 000 ;" Казань
"; 13 ноября 2017;  ; 3.2 л; 177 л.с.; механика; бензин; АИ-95; полный;; Япония; 5; 5; 4480; 1690; 1660; 2760; ; 1791; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5200; 260 при 3750; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.3; 93.4 × 77
53; Isuzu Rodeo II  ; 2001 ; 308 828 ; 206 000 ;" Челябинск
"; 21 октября 2017; 4,1; 3.2 л; 208 л.с.; автомат; бензин; АИ-95; полный; 9.4 с; Япония; 5; 5; 4509; 1788; 1806; 2702; 935/2297; 1915; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые;; 180; 9.4; АИ-95; переднее, продольное; 3165; нет; 208 / 153 при 5400; 290 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 77
54; Isuzu Trooper II  ; 2000 ; 340 000 ; 160 003 ;" Екатеринбург
"; 7 июля 2017; 4,5; 3.5 л; 215 л.с.; автомат; бензин; АИ-95; полный; 9.6 с; Япония; 5; 5; 4795; 1835; 1840; 2760; 1190/2746;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 9.6; АИ-95; переднее, продольное; 3494; нет; 215 / 158 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
55; Isuzu Bighorn II  ; 1996 ; 399 000 ; 388 500 ;" Вологда
"; 31 мая 2017; 4,1; 3.1 л; 125 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 2010; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 3059; турбонаддув; 125 / 92 при 3600; 274 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 20; 95.4 × 107
56; Isuzu Trooper II  ; 1992 ; 180 000 ; 200 000 ;" Нефтегорск
"; 19 февраля 2017; 4,5; 3.2 л; 177 л.с.; автомат; бензин; АИ-95; полный;; Япония; 5; 5; 4795; 1835; 1840; 2760; 1190/2746;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5600; 265 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 93.4 × 77
57; Isuzu Bighorn II  ; 1994 ; 470 000 ; 202 000 ;" Высокий
"; 31 мая 2017; 4,1; 3.1 л; 125 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 2010; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 3059; турбонаддув; 125 / 92 при 3600; 274 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 20; 95.4 × 107
58; Isuzu Axiom  ; 2002 ; 430 000 ; 180 000 ;" Воронеж
"; 23 марта; 4,6; 3.5 л; 233 л.с.; автомат; бензин; АИ-95; полный; 8.1 с; Япония; 5; 5; 4638; 1796; 1707; 2702; 997/2418; 1935; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 8.1; АИ-95; переднее, продольное; 3494; нет; 233 / 171 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
59; Isuzu Trooper I  ; 1991 ; 300 000 ; 250 000 ;" Торопец
"; 19 марта; 3,9; 2.8 л; 110 л.с.; механика; дизель; ДТ; полный;; Япония; 5; 5; 4470; 1651; 1821; 2649; ;; механика; 4; полный; независимая, торсионная;; дисковые; дисковые;;; ДТ;; 2771; турбонаддув; 110 / 81 при 3600; 226 при 2300; рядное; 4;; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17; 93 × 102
60; Isuzu Trooper II  ; 2002 ; 400 000 ; 235 552 ;" Алексин
"; 7 апреля; 4,5; 3.5 л; 215 л.с.; автомат; бензин; АИ-95; полный; 9.6 с; Япония; 5; 5; 4795; 1835; 1840; 2760; 1190/2746;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 9.6; АИ-95; переднее, продольное; 3494; нет; 215 / 158 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
61; Isuzu Rodeo II  ; 2000 ; 240 000 ; 145 000 ;" Челябинск
"; 2 февраля; 4,1; 2.2 л; 130 л.с.; механика; бензин; АИ-95; задний;; Япония; 5; 5; 4509; 1788; 1806; 2702; 935/2297; 1585; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые;;; АИ-95; переднее, продольное; 2198; нет; 130 / 96 при 5200; 195 при 4000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.6; 86 × 94.6
62; Isuzu Bighorn II  ; 1998 ; 400 000 ; 210 000 ;" Пыть-Ях
"; 3 ноября 2017; 4,1; 3.1 л; 125 л.с.; механика; дизель; ДТ; полный; 15.8 с; Япония; 3; 5; 4234; 1745; 1849; 2329; 770/2070; 2050; механика; 5; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые; 160; 15.8; ДТ; переднее, продольное; 3059; турбонаддув; 125 / 92 при 3600; 260 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 20; 95.4 × 107
63; Isuzu Axiom  ; 2002 ; 560 000 ; 120 000 ;" Москва
"; 27 января; 4,6; 3.5 л; 233 л.с.; автомат; бензин; АИ-95; полный; 8.1 с; Япония; 5; 5; 4638; 1796; 1707; 2702; 997/2418; 1935; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 8.1; АИ-95; переднее, продольное; 3494; нет; 233 / 171 при 5400; 312 при 3000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.1; 93.4 × 85
64; Isuzu Trooper I  ; 1990 ; 125 000 ; 240 000 ;" Тула
"; 8 ноября 2017; 3,9; 2.6 л; 120 л.с.; механика; бензин; АИ-95; полный;; Япония; 3; 5; 4122; 1651; 1844; 2301; ;; механика; 4; полный; независимая, пружинная;; дисковые; дисковые;;; АИ-95; переднее, продольное; 2559; нет; 120 / 88 при 4600; 204 при 2600; рядное; 4; 2; распределенный впрыск (многоточечный); 8.3; 92.6 × 95
65; Isuzu Trooper II  ; 2001 ; 480 000 ; 262 000 ;" Нижний Тагил
"; 16 апреля; 4,5; 3.0 л; 159 л.с.; автомат; дизель; ДТ; полный; 16.5 с; Япония; 5; 5; 4795; 1835; 1840; 2760; 1190/2746; 2145; автомат; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые; дисковые; 160; 16.5; ДТ; переднее, продольное; 2999; турбонаддув; 159 / 117 при 3900; 333 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 19; 95.4 × 104.9
66; Isuzu Bighorn II  ; 1996 ; 450 000 ; 360 572 ;" Челябинская область
"; 12 апреля; 4,1; 3.1 л; 125 л.с.; механика; дизель; ДТ; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 1970; механика; 5; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 3059; турбонаддув; 125 / 92 при 3600; 274 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 20; 95.4 × 107
67; Isuzu Gemini III  ; 1992 ; 60 000 ; 160 000 ;" Архангельск
"; 24 марта;  ; 1.6 л; 95 л.с.; механика; бензин; АИ-95; передний;; Япония; 4; 5; 4191; 1679; 1374; 2451; ;; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1588; нет; 95 / 70 при 5800; 131 при 4800; рядное; 4; 3; распределенный впрыск (многоточечный); 9.1; 80 × 79
68; Isuzu Bighorn II  ; 2001 ; 450 000 ; 123 456 ;" Екатеринбург
"; 15 марта; 4,1; 3.1 л; 125 л.с.; автомат; дизель; ДТ; полный;; Япония; 5; 7; 4660; 1745; 1245; 2760; ; 2010; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; ДТ; переднее, поперечное; 3059; турбонаддув; 125 / 92 при 3600; 274 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 20; 95.4 × 107
69; Isuzu D-Max II  ; 2017 ; 2 305 000 ; 10 ;" Екатеринбург
"; 13 февраля;  ; 2.5 л; 163 л.с.; механика; дизель; ДТ; полный;; Япония; 4; 5; 5295; 1860; 1780; 3095; ; 2025; механика; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 180;; ДТ; переднее, продольное; 2499; турбонаддув; 163 / 120 при 3600; 400 при 1400 – 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 95.4 × 87.4
70; Isuzu Trooper II  ; 1993 ; 250 000 ; 109 000 ;" Санкт-Петербург
"; 3 ноября 2017; 4,5; 3.2 л; 177 л.с.; автомат; бензин; АИ-95; полный;; Япония; 5; 5; 4795; 1835; 1840; 2760; 1190/2746;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5600; 265 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 93.4 × 77
71; Isuzu Rodeo I  ; 1994 ; 60 000 ; 99 999 ;" Навля
"; 3 октября 2017;  ; 3.2 л; 177 л.с.; механика; бензин; АИ-95; полный;; Япония; 5; 5; 4480; 1690; 1660; 2760; ; 1791; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 3165; нет; 177 / 130 при 5200; 260 при 3750; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.3; 93.4 × 77
72; Isuzu Bighorn II  ; 1997 ; 480 000 ; 158 000 ;" Астрахань
"; 19 апреля; 4,1; 3.1 л; 125 л.с.; автомат; дизель; ДТ; полный; 13.8 с; Япония; 3; 5; 4234; 1745; 1849; 2329; 770/2070;; автомат; 4; полный; независимая, торсионная; независимая, пружинная; дисковые вентилируемые; дисковые; 160; 13.8; ДТ; переднее, продольное; 3059; турбонаддув; 125 / 92 при 3600; 260 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 20; 95.4 × 107
73; Isuzu Gemini II  ; 1988 ; 40 000 ; 112 560 ;" Красноуфимск
"; 19 апреля;  ; 1.5 л; 100 л.с.; автомат; бензин; АИ-95; передний;; Япония; 4; 5; 4195; 1680; 1370; 2450; 325;; автомат; 3; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1471; нет; 100 / 74 при 6000; 130 при 4400; рядное; 4; 3; распределенный впрыск (многоточечный); 9.5; 77 × 79
